"datetime","Relative_Humidity_percent","Rainfall_millimeterPerDay","Surface_Level_Barometric_Pressure_pascal","Longwave_Radiation_Downwelling_wattPerMeterSquared","Shortwave_Radiation_Downwelling_wattPerMeterSquared","Ten_Meter_Elevation_Wind_Speed_meterPerSecond","Air_Temperature_celsius"
"1974-06-08",62.76416,0,98278.7,280.7899,354.3518,2.26463,286.5323
"1974-06-09",74.54391,0,97514.54,342.6826,234.2515,2.779941,292.0305
"1974-06-10",73.11272,0,96897.8,375.225,276.7895,2.188795,296.7033
"1974-06-11",75.82056,4.274984e-05,96590.94,379.5879,291.1465,3.064686,295.5325
"1974-06-12",55.22552,0,97006.16,297.9834,349.3288,2.720544,289.9508
"1974-06-13",55.78364,0,97500.56,296.2275,355.9135,2.161972,289.4501
"1974-06-14",49.66211,0,97924.62,303.4169,344.1194,2.729773,290.1101
"1974-06-15",70.02144,0,97900.36,319.2948,282.3383,2.55005,290.1202
"1974-06-16",78.98675,6.340724e-06,97606.54,331.7411,195.1551,3.883879,289.2729
"1974-06-17",93.81448,0.0005895821,96872.1,388.7879,70.16383,2.861928,291.7559
"1974-06-18",76.29359,5.418791e-05,97171.88,337.8457,301.064,1.134766,291.6635
"1974-06-19",56.67427,0,97656.69,348.8899,243.7513,2.45335,292.3483
"1974-06-20",77.87051,8.660153e-05,97211.08,369.6358,203.229,3.512488,291.2488
"1974-06-21",78.24535,9.94324e-06,96657.89,348.9534,152.1978,2.564864,290.2953
"1974-06-22",75.84725,1.736408e-05,96225.45,330.7717,308.6202,3.145543,291.0724
"1974-06-23",64.27224,1.179926e-06,96716.45,312.023,332.6371,2.295466,290.3353
"1974-06-24",67.36133,1.863205e-05,97134.11,317.8584,247.3625,2.274039,289.2522
"1974-06-25",89.0742,4.333091e-05,97471.2,357.0292,78.12115,2.303833,287.5161
"1974-06-26",74.63522,1.133412e-05,97551.96,338.1874,191.6317,1.93119,287.1947
"1974-06-27",87.00256,3.303088e-05,98137.66,352.221,78.45208,1.585217,286.3215
"1974-06-28",77.84619,0,98564.52,338.058,178.2211,1.614365,287.8001
"1974-06-29",82.47688,7.039426e-05,98048.02,366.6511,130.4656,2.59043,288.882
"1974-06-30",73.96094,2.60055e-06,97273.62,352.2993,187.6909,3.394366,292.092
"1974-07-01",69.72442,0.0002719234,96744.91,351.8506,319.293,4.154846,293.1238
"1974-07-02",75.15504,2.486553e-05,97403.23,337.9596,215.7234,2.814722,291.33
"1974-07-03",77.06818,8.125786e-06,97338.13,378.7296,186.6245,3.98976,295.3403
"1974-07-04",77.50971,1.509034e-05,97305.98,399.1336,200.8661,3.034927,296.6752
"1974-07-05",89.61211,0.0001695548,97430.62,386.2227,117.5042,2.224424,294.147
"1974-07-06",75.22233,6.30623e-05,97676.04,350.7828,283.9401,2.5757,293.1575
"1974-07-07",68.42883,3.788636e-06,97852.59,344.9994,217.071,2.942991,292.341
"1974-07-08",75.83242,3.392427e-06,97556.7,363.4973,263.2107,2.326257,295.2599
"1974-07-09",77.2459,2.107044e-06,97032.52,382.5377,184.7263,2.935932,295.8838
"1974-07-10",75.09032,1.164586e-05,96639.05,383.6379,236.9998,3.62652,296.2719
"1974-07-11",55.31963,1.313359e-06,96995.71,309.0624,338.9139,4.429446,290.2811
"1974-07-12",59.10581,0,97464.12,308.5797,302.9827,3.31957,289.3684
"1974-07-13",64.15655,0,97789.98,323.1076,308.1644,2.108704,290.7459
"1974-07-14",67.45396,1.486635e-06,97241.12,334.9184,289.415,1.878267,292.7353
"1974-07-15",74.7023,2.15797e-05,96595.95,364.3112,253.317,2.885102,295.7019
"1974-07-16",67.46474,2.682834e-06,97199.96,330.0295,325.3138,2.480438,292.5517
"1974-07-17",55.69828,0,98106.41,306.9431,330.0904,2.139344,290.725
"1974-07-18",59.06699,5.824155e-06,98170.36,349.8988,135.5198,2.151114,291.3814
"1974-07-19",75.82592,6.633322e-05,97081.77,389.6665,239.0732,4.125178,295.9733
"1974-07-20",62.47312,8.657249e-06,97185.98,324.753,287.2029,4.348378,291.39
"1974-07-21",59.90628,0,97613.83,315.9274,223.5403,2.437395,289.2028
"1974-07-22",67.64716,2.201208e-05,97829.82,321.3512,266.7068,1.435141,289.9861
"1974-07-23",69.72563,1.451156e-05,98014.25,349.4497,199.8436,1.519863,292.075
"1974-07-24",72.37756,7.726764e-06,98123.49,357.6367,219.9309,1.640436,292.138
"1974-07-25",72.12798,3.195075e-06,98169.19,374.5916,182.0943,1.10868,292.7311
"1974-07-26",71.85856,0,98195.88,351.499,237.849,1.580233,293.0943
"1974-07-27",63.63609,0,97987.73,370.2122,215.4581,1.805975,293.6679
"1974-07-28",73.17401,3.100361e-05,97585.1,351.3799,243.1764,2.299903,292.6831
"1974-07-29",82.8586,2.640202e-05,97261.75,358.0133,218.9891,2.300657,293.0563
"1974-07-30",82.68645,1.816715e-05,97174.53,376.4594,181.6202,2.285567,292.8903
"1974-07-31",76.0001,3.965434e-05,97368.8,348.1458,224.4352,2.651682,292.7866
"1974-08-01",72.45397,8.515124e-06,97508.47,336.8928,238.6692,3.347076,291.5578
"1974-08-02",72.47598,0,97758.75,334.3753,292.7896,2.389778,292.3378
"1974-08-03",81.3554,2.253015e-05,97622.49,382.0484,154.439,2.757645,294.9069
"1974-08-04",96.52025,0.0001437954,97388.91,407.4621,56.36951,2.363978,295.5683
"1974-08-05",82.56828,0.0001053292,97140.83,383.2727,139.0264,3.898916,294.0445
"1974-08-06",70.0386,1.75017e-06,97793.73,327.9883,298.3551,2.258209,292.3607
"1974-08-07",59.07091,0,98238.98,325.4247,267.4196,2.113285,292.3947
"1974-08-08",63.43748,0,97932.56,342.9583,250.5054,3.235098,293.8056
"1974-08-09",82.76561,1.175233e-05,98114.34,354.8543,147.8204,2.154137,291.6566
"1974-08-10",74.46704,4.221734e-06,98391.18,321.4591,296.6317,2.24028,290.0866
"1974-08-11",64.68635,0,98467.97,315.1528,303.6532,1.189576,290.6734
"1974-08-12",61.48014,0,98112.84,326.4294,298.8002,1.575485,292.4832
"1974-08-13",64.06292,0,97683.34,329.8005,291.0562,1.50834,292.9958
"1974-08-14",70.13742,8.301728e-06,97410.38,346.6428,269.6316,2.616818,293.0533
"1974-08-15",65.46305,0,98095.36,315.2587,300.8066,2.431938,291.7164
"1974-08-16",56.20895,0,98250.43,319.0924,281.6018,1.820259,292.5482
"1974-08-17",76.5592,6.275894e-05,97620.27,359.7116,169.3927,2.593761,292.6828
"1974-08-18",80.19822,0.0001652019,97107.23,363.1836,223.4857,2.59036,293.6734
"1974-08-19",67.04302,0,97653.6,340.3499,253.8668,2.131188,293.7445
"1974-08-20",72.12516,8.838932e-06,98255.34,346.1257,256.1696,1.852097,293.8142
"1974-08-21",73.92268,0,98636.76,345.6332,274.9793,1.339375,294.209
"1974-08-22",70.14612,0,98523.44,349.7037,273.0362,1.705661,294.6233
"1974-08-23",64.06116,0,98008.75,352.5334,260.8996,1.795009,295.1929
"1974-08-24",74.11328,2.185549e-05,97584.1,373.0771,185.679,2.529856,294.7355
"1974-08-25",69.78068,4.50423e-06,97917.17,329.9309,281.1993,2.872508,291.9033
"1974-08-26",69.26517,0,98187.71,330.4595,230.0032,2.065777,290.8118
"1974-08-27",81.14894,1.45843e-05,97695.58,375.9331,108.532,3.581834,292.9555
"1974-08-28",77.74583,8.249937e-06,97270.23,381.3275,112.5644,2.370893,294.8221
"1974-08-29",90.23079,0.0002167717,97510.51,393.6876,19.74088,1.521216,290.0417
"1974-08-30",88.05804,0.0001744334,97163.09,397.9586,113.4225,1.649435,292.2319
"1974-08-31",80.87193,4.69402e-06,97288.59,339.8728,103.1201,1.923821,288.8607
"1974-09-01",74.79984,4.724501e-06,97302.37,359.3492,141.0318,2.975408,291.9248
"1974-09-02",85.85561,0.0002263708,97478.37,375.307,79.33118,1.526617,288.0789
"1974-09-03",96.66039,0.0001912395,97308.09,353.5304,25.77156,1.604015,285.278
"1974-09-04",89.01577,0.0002102654,97338.95,363.9366,89.72673,2.92927,285.3046
"1974-09-05",70.19963,0,98292.14,276.3034,265.7489,1.993117,284.64
"1974-09-06",71.99788,0,98809.36,305.2308,157.5708,1.493017,286.3214
"1974-09-07",73.72584,0,98315.77,335.3023,129.7839,1.882441,286.2893
"1974-09-08",86.78424,9.698872e-06,97984.02,346.6785,90.34418,1.812099,287.7853
"1974-09-09",80.49497,2.824586e-06,97998.73,332.5441,223.9951,2.296803,290.9448
"1974-09-10",78.75507,1.90106e-05,97830.51,356.1893,141.3039,2.157587,291.9763
"1974-09-11",87.23674,1.156216e-05,97905.95,367.6855,125.5968,2.124861,291.3867
"1974-09-12",76.28117,9.913123e-06,97545.76,359.7201,198.1225,2.8767,294.4493
"1974-09-13",85.44904,3.199953e-05,97006.61,400.8876,164.2542,3.863987,296.3813
"1974-09-14",78.76431,3.29521e-05,97157.57,344.2245,153.4118,3.738809,290.744
"1974-09-15",72.6044,0,97668.52,282.1745,232.7551,2.081362,284.2227
"1974-09-16",71.3844,1.385576e-06,97441.34,300.5305,215.2659,3.488515,285.7568
"1974-09-17",72.51806,0,97696.79,278.0328,170.0555,3.281685,282.6626
"1974-09-18",79.65305,4.625371e-05,97286.48,331.9508,157.7578,2.541847,286.3815
"1974-09-19",88.91412,1.705054e-05,98222.32,325.4774,94.08549,2.071906,284.3802
"1974-09-20",83.27477,1.396351e-05,97986.1,370.6104,165.8001,3.952232,292.5942
"1974-09-21",93.33329,0.0001579637,97273.82,370.0013,78.78407,1.591622,289.8695
"1974-09-22",78.18863,0.0002557461,97147.45,323.7771,178.5971,4.43891,284.7955
"1974-09-23",75.40615,6.560072e-06,98011.32,275.2444,186.4669,2.739021,280.3347
"1974-09-24",62.45322,0,98817.59,227.0435,227.203,2.081202,277.1634
"1974-09-25",67.89388,1.808891e-05,98178.41,261.1421,136.845,2.869617,277.9729
"1974-09-26",85.79674,3.66893e-05,97022.28,329.9725,129.6615,2.845098,283.2181
"1974-09-27",75.87086,0,97332.37,299.7576,203.1346,1.931101,285.9146
"1974-09-28",80.99059,1.016844e-05,97816.66,336.5587,73.84122,2.587801,287.4155
"1974-09-29",93.93216,5.255761e-05,96850.92,391.2032,43.82612,3.03545,290.584
"1974-09-30",67.14479,4.969714e-05,96089,279.1746,205.7755,6.980678,283.1105
"1974-10-01",64.9602,0,97252.57,245.0713,181.4846,2.876277,277.9689
"1974-10-02",83.64226,5.460735e-05,97677.34,265.7661,190.3387,2.085171,277.0329
"1974-10-03",87.10929,3.263561e-05,98036.7,294.8792,97.67812,3.415998,275.4334
"1974-10-04",75.52931,0,98308.79,239.309,196.8561,4.369635,274.7069
"1974-10-05",71.34651,0,98739.06,256.053,186.6804,2.415244,278.2451
"1974-10-06",80.14356,0,98372.52,298.6224,180.9565,2.577842,285.3205
"1974-10-07",79.04027,1.818771e-06,97660.71,313.3155,117.8624,4.019384,285.9283
"1974-10-08",67.41022,0,97840.19,241.9816,192.2846,3.287174,278.6412
"1974-10-09",58.17241,0,97728.12,251.91,182.6845,1.853108,278.4353
"1974-10-10",71.49929,0,97518.5,279.2608,133.9231,2.910639,280.1611
"1974-10-11",64.02518,0,98296.69,252.5962,183.4339,2.808356,279.2356
"1974-10-12",59.4481,0,98383.62,281.6117,106.0051,2.617908,280.622
"1974-10-13",69.24438,1.452456e-06,98373.66,284.0803,180.3085,2.904098,281.4065
"1974-10-14",72.15416,1.214755e-05,98506.88,269.1242,76.27088,2.840551,277.2001
"1974-10-15",88.86484,3.373405e-05,97537.12,357.9346,64.80345,4.591,286.8952
"1974-10-16",90.65493,0.0003054353,97594.03,332.9154,12.77792,1.915991,280.0163
"1974-10-17",83.71761,5.5614e-05,96832.99,308.951,118.6506,2.609218,278.5987
"1974-10-18",62.06526,9.196077e-06,97034.96,251.0518,172.8738,5.463753,274.3845
"1974-10-19",44.99228,0,97671.33,205.479,173.9082,3.050798,272.9057
"1974-10-20",55.13794,9.322767e-06,97419.81,233.8113,108.2984,3.872321,271.6273
"1974-10-21",56.28572,0,98448.48,218.6605,162.635,5.057082,270.6731
"1974-10-22",51.23071,0,98997.89,238.1669,153.7422,2.618149,273.9437
"1974-10-23",66.62034,0,98156.73,269.836,123.0533,2.818973,276.5142
"1974-10-24",71.57342,0,98201.7,227.3713,148.4001,2.62486,273.6669
"1974-10-25",62.8743,1.334368e-06,97849.62,279.8266,66.59898,3.704081,276.8493
"1974-10-26",67.18764,0,97524.83,264.145,140.9645,3.969329,277.6701
"1974-10-27",57.41028,0,97347.49,252.3701,139.7474,5.072581,275.5459
"1974-10-28",45.3287,0,98494.24,220.1022,147.0132,1.853342,273.5718
"1974-10-29",67.00918,0,98616.44,290.1598,88.85345,2.509808,278.517
"1974-10-30",83.36614,0,98916.28,293.0386,79.3372,1.669535,279.9601
"1974-10-31",92.51179,1.759445e-05,98378.58,357.8258,53.88784,2.635554,285.5402
"1974-11-01",91.58384,2.130399e-05,97486.12,368.5451,25.31529,4.24464,288.9467
"1974-11-02",64.60235,0,97753.3,282.2655,139.7209,3.517768,281.1799
"1974-11-03",62.15362,0,98018.09,236.9338,131.6247,1.563498,276.7039
"1974-11-04",72.94454,0.0001080978,97001.06,306.9269,72.85911,2.539848,279.9258
"1974-11-05",86.17925,0.0001302249,97118.66,331.2975,39.12719,1.827178,279.7307
"1974-11-06",85.3094,3.227454e-05,97305.12,330.049,56.28664,1.292308,279.836
"1974-11-07",77.26637,3.34813e-06,97959.97,301.7897,108.3466,2.422687,279.6999
"1974-11-08",67.4026,0,97967.99,261.1456,105.6432,3.247247,278.0722
"1974-11-09",54.9719,0,97942.55,280.3966,87.01797,4.035125,278.2766
"1974-11-10",55.32449,0,98222.96,217.9757,129.2639,2.336539,276.5839
"1974-11-11",49.60853,0,97978.55,231.534,95.67118,2.023116,276.3923
"1974-11-12",76.81807,7.026044e-06,97460.19,302.6129,31.58582,2.446939,278.157
"1974-11-13",77.74974,0.0001437907,96157.27,345.6791,75.39223,4.463913,284.0634
"1974-11-14",66.46172,3.835801e-06,97338.18,256.7139,88.66875,4.211546,278.1564
"1974-11-15",71.98089,0.0001241498,97027.24,290.3456,113.2418,3.305622,278.1682
"1974-11-16",66.94204,4.143653e-06,97491.37,271.5213,77.53486,4.534124,275.0984
"1974-11-17",75.56896,1.16701e-06,97958.17,263.9766,80.48444,2.623917,275.4576
"1974-11-18",79.66289,2.056268e-06,97438.21,290.1674,46.34989,3.390565,276.6442
"1974-11-19",78.24838,2.162288e-06,97360.75,310.2202,59.22275,2.553432,278.7712
"1974-11-20",83.63135,6.019829e-05,97043.28,321.0679,19.64424,2.696466,279.223
"1974-11-21",82.70569,0.0002428308,94628.51,339.7831,38.03985,3.311504,281.6633
"1974-11-22",68.41602,2.979036e-05,96016.75,283.5369,77.74141,5.140976,272.3184
"1974-11-23",58.13361,0,98283.4,211.926,86.38113,2.536179,269.7496
"1974-11-24",57.38294,0,97624.88,290.9716,62.91313,4.019406,275.7154
"1974-11-25",79.80787,1.492987e-05,96603.01,309.2552,41.43603,3.400927,277.8651
"1974-11-26",58.63006,5.069382e-06,96789.36,243.8478,85.16937,6.568983,267.4284
"1974-11-27",46.2245,0,97332.16,177.8235,105.2368,5.50249,265.2384
"1974-11-28",43.6617,0,97072.6,238.2159,85.56125,1.95961,270.3162
"1974-11-29",49.01215,1.860619e-06,97500.72,254.182,90.15846,2.446493,272.0407
"1974-11-30",48.02913,0,98664.8,200.8186,94.05428,2.716498,269.114
"1974-12-01",50.14341,0,98692.79,233.2241,35.376,2.018816,270.0279
"1974-12-02",68.31464,0.0002949633,96840.73,294.6538,8.054158,6.99643,272.9418
"1974-12-03",83.10773,4.098094e-05,95149.37,295.2561,66.33033,4.205156,272.7804
"1974-12-04",85.99451,6.946315e-06,96323.69,249.3224,79.21458,5.719033,266.9438
"1974-12-05",85.26366,0,98069.9,212.5384,62.91876,3.336328,263.585
"1974-12-06",89.36537,0,98445.13,208.0119,88.73617,1.943527,267.1154
"1974-12-07",82.34776,0,98392.82,241.9674,71.03381,2.163663,269.8779
"1974-12-08",83.18495,0.0001798536,97633.66,327.8415,10.62133,3.021597,277.0905
"1974-12-09",71.83789,0.000179726,96219.25,313.8855,76.47588,3.418502,278.422
"1974-12-10",59.18273,0,96451.4,218.8816,58.55259,4.339479,270.3503
"1974-12-11",59.80871,0,97212.8,211.8124,90.47234,2.894203,272.1479
"1974-12-12",65.78223,4.273625e-05,97477,272.7601,12.57852,1.997362,273.3852
"1974-12-13",71.54842,3.2055e-06,97619.76,300.4761,48.37723,2.224991,275.0218
"1974-12-14",71.86734,1.543421e-05,97893.45,301.6177,39.45478,2.501347,274.6413
"1974-12-15",66.14276,2.030685e-06,98411.89,230.7632,82.04166,2.220709,269.4031
"1974-12-16",66.644,5.971438e-05,98159.46,262.0804,17.64433,3.368217,270.9742
"1974-12-17",73.17586,0.000274569,96468.2,304.9007,48.28606,4.324343,274.5388
"1974-12-18",78.42624,1.455459e-06,96052.7,249.7244,81.63449,2.869828,271.3926
"1974-12-19",78.42654,6.249833e-06,96760.23,229.6692,57.58999,3.192786,269.6843
"1974-12-20",81.3416,8.734442e-06,97203.36,255.7787,61.3531,1.330426,269.5428
"1974-12-21",73.54867,1.817827e-05,97413.62,291.9765,40.09474,1.622213,273.0791
"1974-12-22",73.68427,9.000851e-05,96958.62,303.8073,27.4474,2.041462,274.0011
"1974-12-23",77.57487,1.665945e-06,97998.66,250.4993,78.41653,2.521708,270.0753
"1974-12-24",72.6864,2.353418e-06,97427.2,260.3843,46.34172,3.318374,273.1728
"1974-12-25",92.69196,4.615715e-05,97071.61,230.4707,16.02765,2.337949,266.4136
"1974-12-26",91.01698,4.336243e-06,97610.07,206.815,93.20183,2.933981,262.6678
"1974-12-27",89.58678,0,98004.42,234.1007,40.19559,2.885332,264.6295
"1974-12-28",77.02414,2.054999e-06,97435.51,271.1772,68.24313,2.678024,271.0398
"1974-12-29",83.35194,0,97714.97,219.0868,79.41687,2.17439,267.0102
"1974-12-30",74.1851,3.526234e-06,97121.28,268.5123,87.32334,3.435264,271.0526
"1974-12-31",76.50645,0,98370.19,182.1241,95.07537,2.553037,265.6942
"1975-01-01",77.33665,3.876793e-05,97137.2,276.3407,62.19374,2.098925,270.2135
"1975-01-02",74.34596,3.883789e-06,97081.36,222.7404,96.75241,4.328296,267.6549
"1975-01-03",76.05945,3.111549e-06,98054.66,217.6591,32.88624,2.900665,261.3508
"1975-01-04",73.66563,6.982719e-06,96832.22,284.372,70.87816,2.879464,272.419
"1975-01-05",85.21998,0,97786.18,205.0416,83.81812,2.618756,265.8155
"1975-01-06",73.77253,0,98738.4,174.9574,87.36327,2.035605,259.7633
"1975-01-07",76.04471,0.00013181,97995.29,286.6028,19.53311,2.642032,271.0628
"1975-01-08",74.21938,2.615037e-06,97763.65,275.1294,67.73663,1.839321,271.3623
"1975-01-09",67.69186,0.000285641,97256.77,301.4942,13.77428,3.741685,273.6756
"1975-01-10",81.30682,4.32254e-06,97884.73,274.749,71.09851,1.340996,271.1303
"1975-01-11",66.70847,0.0001117773,97492.94,322.0713,13.38815,3.176177,275.5059
"1975-01-12",65.62073,2.507914e-05,97574.33,319.6104,38.76297,2.618269,275.4265
"1975-01-13",64.47441,0.0001632113,97200.85,306.1704,18.24619,1.679787,274.3638
"1975-01-14",74.05729,0.0001122407,96770.09,256.4279,99.54877,3.169337,269.4635
"1975-01-15",88.64073,9.754084e-06,97231.25,231.503,79.91241,3.006454,265.8683
"1975-01-16",86.12351,7.633998e-06,97460.11,237.9197,61.14155,3.965991,266.3432
"1975-01-17",69.02564,1.295733e-06,97897.54,181.4982,115.3311,4.644047,260.9279
"1975-01-18",77.01665,3.181086e-05,98412.87,186.9678,42.49387,3.276561,257.7318
"1975-01-19",62.30529,4.544046e-05,96517.78,276.4082,64.7866,4.476646,274.2207
"1975-01-20",65.8805,6.771457e-06,97359.05,238.1574,88.02168,3.568624,263.2521
"1975-01-21",60.44273,0,98472.08,147.365,115.4794,2.197939,250.6403
"1975-01-22",76.80444,2.328966e-06,98291.77,236.4257,89.61633,3.705899,267.0113
"1975-01-23",59.94625,0,98721.45,181.0026,116.6847,2.348801,256.4454
"1975-01-24",79.11339,0,97661.79,221.862,103.5092,2.463055,264.8152
"1975-01-25",74.52516,0.0001288169,96558.14,271.0777,25.66461,2.399992,270.9171
"1975-01-26",61.49611,0.0002189376,94514.11,283.271,86.47988,5.316716,274.3185
"1975-01-27",65.65816,2.301214e-06,96796.16,188.7775,126.0893,4.833912,261.6605
"1975-01-28",70.43192,0,98130.26,191.0307,122.9014,2.250331,262.0293
"1975-01-29",91.6818,0.0001569625,97277.52,259.7723,22.52718,2.272084,267.8938
"1975-01-30",64.7527,0,96669.29,220.4982,128.8048,5.876334,268.1545
"1975-01-31",61.0369,0,98492.25,188.6738,115.9519,2.090976,259.521
"1975-02-01",69.17813,0,98610.05,178.8988,107.4341,2.417471,260.4022
"1975-02-02",64.26639,0,98588.2,167.5464,141.8964,2.548824,258.3804
"1975-02-03",62.16144,0,98348.19,149.2333,143.7674,4.213196,259.8205
"1975-02-04",59.02711,0,99326.23,132.1983,145.1471,2.680337,252.867
"1975-02-05",61.50462,5.645179e-05,98425.23,229.2864,38.98424,1.701329,260.8419
"1975-02-06",70.68953,8.797082e-05,96371.62,287.3087,85.8634,2.046584,271.9001
"1975-02-07",86.97205,0,96468.09,225.0572,123.4949,2.278221,266.9584
"1975-02-08",83.96075,0,97059.67,190.113,139.2873,3.360575,263.6177
"1975-02-09",82.74604,1.430434e-05,97413.58,253.8687,70.64619,2.441892,268.3871
"1975-02-10",68.50137,0,97977.75,167.9371,149.5991,2.978046,257.6722
"1975-02-11",89.76196,1.367617e-05,97659.91,234.4756,100.3523,1.781911,264.4979
"1975-02-12",94.02542,3.752541e-06,97336.34,228.2818,85.32171,1.94208,263.5446
"1975-02-13",87.92657,9.006026e-06,96372.88,226.439,136.7807,2.799067,262.7182
"1975-02-14",68.36087,3.825943e-06,96934.06,183.037,152.2872,4.399963,260.2924
"1975-02-15",80.7507,0,97998.03,206.2514,138.5197,2.276449,263.2534
"1975-02-16",78.9396,1.198413e-05,97878.27,258.0353,91.6458,1.68408,269.3863
"1975-02-17",77.52812,0,97900.82,238.6952,117.0674,2.164786,268.6367
"1975-02-18",74.61012,5.590011e-05,97512.84,287.097,95.78536,2.55064,271.4328
"1975-02-19",70.46901,1.369217e-05,96348.81,285.8118,103.6596,2.311955,272.6303
"1975-02-20",70.32946,0,96771.09,225.5469,151.1272,2.757805,270.8463
"1975-02-21",66.11649,0,97504.98,241.6781,157.5774,2.449136,270.6725
"1975-02-22",75.83937,0,98173.19,237.7294,135.0533,2.211334,270.1206
"1975-02-23",64.67176,8.401537e-05,97286.69,307.1576,36.29457,2.588698,274.9546
"1975-02-24",64.96992,0.0001827946,97232.12,310.9184,19.77311,2.799233,274.8718
"1975-02-25",65.28359,0.0002674295,95971.73,314.598,54.41277,3.902982,275.1686
"1975-02-26",61.02637,2.407229e-06,95931.09,249.1975,166.4747,7.235379,274.6413
"1975-02-27",61.74063,4.547538e-06,96759.47,250.8404,167.8645,5.189056,272.6056
"1975-02-28",62.17155,0,97138.62,209.9032,179.2526,2.401921,270.3608
"1975-03-01",63.50963,3.199892e-05,96225.2,274.0695,165.8868,2.469894,273.5898
"1975-03-02",62.91875,1.431211e-06,95846.81,211.8611,175.4709,2.880309,270.0179
"1975-03-03",63.06154,1.135066e-05,95521.9,241.2533,129.8925,4.791437,269.6025
"1975-03-04",62.42101,2.597428e-06,96250.3,206.5043,195.9677,5.21215,265.1224
"1975-03-05",62.83887,0,97271.98,183.5176,197.5315,3.712411,266.4022
"1975-03-06",64.16948,4.81512e-05,97545.88,254.7935,64.82737,2.454825,270.3511
"1975-03-07",66.19182,1.227283e-05,97334.49,284.7842,75.64612,2.253611,273.5609
"1975-03-08",66.72808,9.023811e-05,95707.34,274.7405,183.2439,5.394977,272.4713
"1975-03-09",65.55866,0,97224.56,153.1915,225.7116,4.737271,259.5892
"1975-03-10",81.73186,1.398163e-05,97873.49,216.4949,78.98114,2.139412,264.4738
"1975-03-11",73.97731,4.079107e-05,97951.98,270.7425,166.4057,1.806227,270.5949
"1975-03-12",68.84182,0.0001210532,98256.41,281.8443,56.09693,3.259471,272.471
"1975-03-13",69.28851,4.592655e-05,96838.85,309.7497,77.28277,3.339087,275.2941
"1975-03-14",73.06252,9.945712e-06,98093.5,241.2114,95.27984,2.989795,268.7663
