datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Air_Temperature_celsius	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Vapour_Pressure_milliBar	Longwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerHour
282	-0.20605469	-0.28417969	13.850214	72.220993	13.959223	354.12173	0
283	0.30664062	-0.13867187	14.005945	97.651649	14.061792	353.8056	1.9002747e-10
284	0.19238281	-0.14648438	13.394098	139.32222	13.559929	330.95322	0
285	0.11523438	0.91113281	14.347253	141.07294	13.674416	334.28256	0
286	1.1455078	0.41308594	15.286768	49.703083	14.907312	359.35962	1.2787977e-08
287	2.03125	-3.7753906	7.7567078	175.13831	5.4160626	281.29996	0
288	0.79882812	0.79589844	7.1050659	168.38231	6.6915892	283.07037	0
289	1.5214844	1.6103516	10.17254	34.411514	8.8209927	320.75974	2.9282473e-09
290	4.3095703	-2.9589844	5.5975586	165.22136	4.7396787	284.88147	2.0579082e-10
291	0.08984375	1.3476562	5.6742493	106.67673	5.6040092	291.37396	2.3145918e-10
292	0.05859375	2.3564453	12.506738	17.978214	12.870115	352.5354	7.7766823e-09
293	0.41992188	-0.65527344	12.316339	44.847923	13.163592	345.88339	6.2501382e-10
294	2.0449219	-0.083007812	9.650415	82.007591	9.6423559	325.58762	0
295	0.96289062	0.079101562	8.4348694	59.715443	9.6467116	330.17075	1.5749786e-09
296	1.5458984	-1.4267578	7.4961487	96.090706	8.6096798	311.1124	0
297	0.90332031	0.5703125	6.802179	79.230293	7.6154547	311.48489	0
298	-0.22753906	-0.61425781	6.8796936	101.61698	7.4810964	302.80869	2.9568802e-10
299	0.54785156	0.12109375	5.761499	136.63493	7.0849014	284.3425	0
300	-0.73925781	-0.40429688	8.6813293	66.264099	9.4672973	326.20862	1.0145629e-09
301	0.68164062	-0.57910156	9.8664185	19.219782	11.585945	341.62668	1.0402536e-08
302	4.6201172	-1.9316406	4.3131653	143.86163	4.299265	279.85699	0
303	1.9140625	-1.2080078	1.0663086	144.8513	3.6025885	255.86508	0
304	-0.88378906	0.45019531	-1.1602234	37.457649	4.1132639	280.90381	3.3171206e-09
305	1.2402344	2.2041016	11.103174	34.017353	11.589693	335.01205	1.9042936e-08
306	4.6601562	-0.56152344	0.22738037	123.12801	2.8524404	249.81856	0
307	1.4658203	0.15625	-4.7785706	90.7286	1.9830119	234.13202	0
308	0.0234375	-1.1601562	-1.9481567	24.526915	4.6201296	292.3136	6.9158444e-09
309	2.4677734	-0.6796875	-3.5771851	129.38945	4.0375866	245.51849	0
310	0.005859375	0.625	-3.1238464	109.51541	4.1766109	247.41249	0
311	-0.15136719	-0.84570312	-3.1607117	122.25346	4.2126279	244.97816	0
312	0.48925781	0.48828125	-3.4448914	119.16	4.2021394	237.90143	0
