Results from FLAKE simulations.
 No     time         Ts            Tm            Tb            ufr_a         ufr_w         Wconv         Qw            Q_se          Q_la          I_w           Q_lwa         Q_lww         h_ML          C_T           H_B1          T_B1          Qbot          H_ice         H_snow        T_ice         T_snow   
       80   80.0000       0.00000      0.607238       3.13662       0.00000      0.688117E-04   0.00000       0.00000      0.480207E-01 -0.168627E-01   99.5755       0.00000      -312.481      0.123148E-01  0.500000       2.25952       8.89135      -2.78119       0.00000       0.00000       0.00000       0.00000    
       81   81.0000       0.00000      0.789509       1.58070       0.00000      0.853712E-04   0.00000       0.00000      0.890526E-01  0.493002E-01   0.00000       0.00000      -312.479      0.123148E-01  0.500000       2.07215       9.39299      -4.11698      0.434150E-03   0.00000     -0.286079E-03 -0.286079E-03
       82   82.0000      0.143363E-01  0.796842       1.58070      0.288873      0.103042E-01   0.00000      -105.449      -2.98166      -41.8465       197.810       0.00000      -312.546      0.100014E-01  0.500000       2.08534       9.35655      -4.07186       0.00000       0.00000       0.00000       0.00000    
       83   83.0000      0.856971      0.968527       1.39689      0.275544      0.981291E-02   0.00000      -141.020      -24.2748      -49.5955       198.881       0.00000      -316.421       6.86147      0.508989       2.07837       9.37577      -4.19219       0.00000       0.00000       0.00000       0.00000    
       84   84.0000       1.06661       1.07898       1.45793      0.202349      0.720335E-02  0.232733E-02  -103.202      -18.7660      -40.4748       150.812       0.00000      -317.390       10.9047      0.565616       2.09807       9.32140      -4.09276       0.00000       0.00000       0.00000       0.00000    
       85   85.0000       1.16047       1.17101       1.44791      0.157526      0.560669E-02  0.443364E-02  -60.7128       4.12095      -20.2351       177.569       0.00000      -317.825       10.9604      0.718282       2.10991       9.28883      -4.05813       0.00000       0.00000       0.00000       0.00000    
       86   86.0000       1.38631       1.38631       1.38631      0.135528      0.482167E-02  0.420730E-02  -56.1003       4.03506      -23.1102       157.356       0.00000      -318.873       11.5500      0.500000       2.11600       9.27211      -4.06960       0.00000       0.00000       0.00000       0.00000    
       87   87.0000       1.57385       1.57385       1.57385      0.556384E-01  0.197872E-02  0.435829E-02  -55.5116       1.01719      -11.4818       173.264       0.00000      -319.745       11.5500      0.500000       2.14915       9.18121      -3.86535       0.00000       0.00000       0.00000       0.00000    
       88   88.0000       1.79040       1.79040       1.79040      0.148975      0.529596E-02  0.304928E-02  -10.8393       7.67384      -13.0491       52.0897       0.00000      -320.754       11.5500      0.500000       2.18547       9.08220      -3.64344       0.00000       0.00000       0.00000       0.00000    
       89   89.0000       1.87034       1.87034       1.87034       0.00000      0.741865E-04  0.364265E-02 -0.936187      0.388659E-01  0.226802E-01   68.3570       0.00000      -321.127       11.5500      0.500000       2.20633       9.02571      -3.54149       0.00000       0.00000       0.00000       0.00000    
       90   90.0000       1.99670       1.99670       1.99670       0.00000      0.717751E-04  0.430919E-02  -29.5818      0.175404E-01 -0.360953E-01   156.832       0.00000      -321.718       11.5500      0.500000       2.23237       8.95543      -3.40397       0.00000       0.00000       0.00000       0.00000    
       91   91.0000       2.22935       2.22935       2.22935      0.242320      0.860708E-02  0.316889E-02  -148.265      -17.8809      -50.8040       246.761       0.00000      -322.808       11.5500      0.500000       2.27077       8.85231      -3.18494       0.00000       0.00000       0.00000       0.00000    
       92   92.0000       2.41037       2.41037       2.41037      0.183581      0.651844E-02  0.226464E-02  -190.229      -34.7836      -57.2890       269.946       0.00000      -323.657       11.5500      0.500000       2.30304       8.76624      -3.01367       0.00000       0.00000       0.00000       0.00000    
       93   93.0000       2.55763       2.55763       2.55763      0.130859      0.464514E-02   0.00000      -46.9417      -6.55543      -24.5399       47.6604       0.00000      -324.350       11.5500      0.500000       2.33115       8.69172      -2.87344       0.00000       0.00000       0.00000       0.00000    
       94   94.0000       2.56401       2.56401       2.56401      0.246046      0.873381E-02  0.366677E-02   55.0436       33.9461       22.5660       30.1876       0.00000      -324.380       11.5500      0.500000       2.34155       8.66430      -2.84492       0.00000       0.00000       0.00000       0.00000    
       95   95.0000       2.72087       2.72087       2.72087       0.00000      0.754392E-04  0.325244E-02  -2.57930      0.405218E-01  0.202069E-01   83.4358       0.00000      -325.118       11.5500      0.500000       2.37099       8.58681      -2.70166       0.00000       0.00000       0.00000       0.00000    
       96   96.0000       2.86966       2.86966       2.86966      0.144617      0.513042E-02   0.00000      -158.079      -37.7337      -49.5681       201.027       0.00000      -325.820       11.5500      0.500000       2.39937       8.51256      -2.56820       0.00000       0.00000       0.00000       0.00000    
       97   97.0000       2.95066       2.95066       2.95066      0.134769      0.478032E-02   0.00000      -155.366      -41.9041      -48.1203       182.736       0.00000      -326.203       11.5500      0.500000       2.41869       8.46226      -2.48840       0.00000       0.00000       0.00000       0.00000    
       98   98.0000       3.00378       3.00378       3.00378      0.129231      0.458343E-02  0.209840E-02  -164.180      -34.4703      -44.0207       242.002       0.00000      -326.454       11.5500      0.500000       2.43419       8.42207      -2.43069       0.00000       0.00000       0.00000       0.00000    
       99   99.0000       3.14663       3.14663       3.14663      0.939292E-01  0.333047E-02  0.230358E-02  -115.417      -20.0964      -31.6876       193.608       0.00000      -327.130       11.5500      0.500000       2.46168       8.35101      -2.30866       0.00000       0.00000       0.00000       0.00000    
      100   100.000       3.28994       3.28994       3.28994      0.118705      0.420781E-02  0.235404E-02  -134.611      -22.2582      -37.3744       231.072       0.00000      -327.809       11.5500      0.500000       2.48927       8.28006      -2.18908       0.00000       0.00000       0.00000       0.00000    
      101   101.000       3.46556       3.46556       3.46556      0.147354      0.522158E-02  0.221276E-02  -129.360      -20.1788      -39.6025       230.538       0.00000      -328.643       11.5500      0.500000       2.52141       8.19788      -2.04953       0.00000       0.00000       0.00000       0.00000    
      102   102.000       3.64934       3.64934       3.64934      0.118488      0.419720E-02  0.214018E-02  -100.635      -10.7217      -29.4309       218.206       0.00000      -329.517       11.5500      0.500000       2.55488       8.11287      -1.90779       0.00000       0.00000       0.00000       0.00000    
      103   103.000       3.86206       3.86206       3.86206      0.811134E-01  0.287212E-02  0.168162E-02  -83.5103      -2.58062      -20.5961       227.130       0.00000      -330.532       11.5500      0.500000       2.59282       8.01712      -1.74995       0.00000       0.00000       0.00000       0.00000    
      104   104.000       4.12090       4.12090       4.12090      0.574852E-01  0.203447E-02   0.00000      -89.2686      0.248118      -12.0339       287.830       0.00000      -331.769       11.5500      0.500000       2.63813       7.90371      -1.56581       0.00000       0.00000       0.00000       0.00000    
